,Company,Country,CreatedDate,Ticker,Quantity,Stock_Price,Invested_Value,ESGScore,Climate
5812,,,08-09-2021,FNCTF,10000,11.47000027,114700.0027,0.396825397,
5813,,,09-02-2021,FNCTF,10000,11.14999962,111499.9962,0.396825397,
5814,,,10/19/2021,FNCTF,10000,10.97999954,109799.9954,0.396825397,
5815,,,12/14/2021,FNCTF,10000,10.47000027,104700.0027,0.396825397,
5816,,,1/25/2022,FNCTF,10000,11.35999966,113599.9966,0.396825397,
5817,,,2/16/2022,FNCTF,10000,12.03999996,120399.9996,0.396825397,
5818,,,3/16/2022,FNCTF,10000,11.30000019,113000.0019,0.396825397,
5819,,,04-11-2022,FNCTF,10000,12.25,122500,0.396825397,
5820,,,7/15/2022,FNCTF,10000,10.5,105000,0.396825397,
5821,,,08-08-2022,FNCTF,10000,9.970000267,99700.00267,0.396825397,
5822,,,9/14/2022,FNCTF,10000,10.22000027,102200.0027,0.396825397,
5823,,,10/19/2022,FNCTF,10000,9.300000191,93000.00191,0.396825397,
5824,,,11-09-2022,FNCTF,10000,9.739999771,97399.99771,0.396825397,
5825,,,12/16/2022,FNCTF,10000,9.899999619,98999.99619,0.396825397,
5826,,,1/27/2023,FNCTF,10000,10.61999989,106199.9989,0.396825397,
5827,,,02-08-2023,FNCTF,10000,10.55000019,105500.0019,0.396825397,
5828,,,03-09-2023,FNCTF,10000,11.36999989,113699.9989,0.396825397,
5829,Fenikso Ltd,Cayman Islands,4/14/2020,FNK,10000,23.69000053,236900.0053,0,"Fossil,Sealevel"
5830,Fenikso Ltd,Cayman Islands,5/19/2020,FNK,10000,25.02000046,250200.0046,0,"Fossil,Sealevel"
5831,Fenikso Ltd,Cayman Islands,06-10-2020,FNK,10000,30.89999962,308999.9962,0,"Fossil,Sealevel"
5832,Fenikso Ltd,Cayman Islands,7/16/2020,FNK,10000,28.28000069,282800.0069,0,"Fossil,Sealevel"
5833,Fenikso Ltd,Cayman Islands,08-11-2020,FNK,10000,30.64999962,306499.9962,0,"Fossil,Sealevel"
5834,Fenikso Ltd,Cayman Islands,9/28/2020,FNK,10000,27.81999969,278199.9969,0,"Fossil,Sealevel"
5835,Fenikso Ltd,Cayman Islands,11-11-2020,FNK,10000,33.13999939,331399.9939,0,"Fossil,Sealevel"
5836,Fenikso Ltd,Cayman Islands,1/21/2021,FNK,10000,38.38999939,383899.9939,0,"Fossil,Sealevel"
5837,Fenikso Ltd,Cayman Islands,03-03-2021,FNK,10000,41.40000153,414000.0153,0,"Fossil,Sealevel"
5838,Fenikso Ltd,Cayman Islands,04-01-2021,FNK,10000,43.34999847,433499.9847,0,"Fossil,Sealevel"
5839,Fenikso Ltd,Cayman Islands,05-03-2021,FNK,10000,45.86999893,458699.9893,0,"Fossil,Sealevel"
5840,Fenikso Ltd,Cayman Islands,7/15/2021,FNK,10000,44.11999893,441199.9893,0,"Fossil,Sealevel"
5841,Fenikso Ltd,Cayman Islands,08-09-2021,FNK,10000,45.25999832,452599.9832,0,"Fossil,Sealevel"
5842,Fenikso Ltd,Cayman Islands,09-02-2021,FNK,10000,46.25999832,462599.9832,0,"Fossil,Sealevel"
5843,Fenikso Ltd,Cayman Islands,10/19/2021,FNK,10000,46.52000046,465200.0046,0,"Fossil,Sealevel"
5844,Fenikso Ltd,Cayman Islands,12/14/2021,FNK,10000,46.36000061,463600.0061,0,"Fossil,Sealevel"
5845,Fenikso Ltd,Cayman Islands,1/25/2022,FNK,10000,46.06000137,460600.0137,0,"Fossil,Sealevel"
5846,Fenikso Ltd,Cayman Islands,2/16/2022,FNK,10000,47.25999832,472599.9832,0,"Fossil,Sealevel"
5847,Fenikso Ltd,Cayman Islands,3/16/2022,FNK,10000,46.22999954,462299.9954,0,"Fossil,Sealevel"
5848,Fenikso Ltd,Cayman Islands,04-11-2022,FNK,10000,46.04999924,460499.9924,0,"Fossil,Sealevel"
5849,Fenikso Ltd,Cayman Islands,7/15/2022,FNK,10000,41.06000137,410600.0137,0,"Fossil,Sealevel"
5850,Fenikso Ltd,Cayman Islands,08-08-2022,FNK,10000,45.16999817,451699.9817,0,"Fossil,Sealevel"
5851,Fenikso Ltd,Cayman Islands,9/14/2022,FNK,10000,42.90999985,429099.9985,0,"Fossil,Sealevel"
5852,Fenikso Ltd,Cayman Islands,10/19/2022,FNK,10000,40.54000092,405400.0092,0,"Fossil,Sealevel"
5853,Fenikso Ltd,Cayman Islands,11-09-2022,FNK,10000,42.20999908,422099.9908,0,"Fossil,Sealevel"
5854,Fenikso Ltd,Cayman Islands,12/16/2022,FNK,10000,43.02000046,430200.0046,0,"Fossil,Sealevel"
5855,Fenikso Ltd,Cayman Islands,1/27/2023,FNK,10000,47.90000153,479000.0153,0.396825397,"Fossil,Sealevel"
5856,Fenikso Ltd,Cayman Islands,02-08-2023,FNK,10000,48.88999939,488899.9939,0.396825397,"Fossil,Sealevel"
5857,Fenikso Ltd,Cayman Islands,03-09-2023,FNK,10000,46.18999863,461899.9863,0.396825397,"Fossil,Sealevel"
5858,,,4/14/2020,FR,10000,37.04000092,370400.0092,0.793650794,
5859,,,5/19/2020,FR,10000,36.25999832,362599.9832,0.793650794,
5860,,,06-10-2020,FR,10000,40.68000031,406800.0031,0.793650794,
5861,,,7/16/2020,FR,10000,38.99000168,389900.0168,0.793650794,
5862,,,08-11-2020,FR,10000,43.27999878,432799.9878,0.793650794,
5863,,,9/28/2020,FR,10000,40.83000183,408300.0183,0.793650794,
5864,,,11-11-2020,FR,10000,42.68000031,426800.0031,0.793650794,
5865,,,1/21/2021,FR,10000,42.36000061,423600.0061,0.793650794,
5866,,,03-03-2021,FR,10000,42.66999817,426699.9817,0.793650794,
5867,,,04-01-2021,FR,10000,47.22000122,472200.0122,0.793650794,
5868,,,05-03-2021,FR,10000,50.20000076,502000.0076,0.793650794,
5869,,,7/15/2021,FR,10000,54.47000122,544700.0122,0.793650794,
5870,,,08-09-2021,FR,10000,55.24000168,552400.0168,0.793650794,
5871,,,09-02-2021,FR,10000,56.90000153,569000.0153,0.793650794,
5872,,,10/19/2021,FR,10000,57.47999954,574799.9954,0.793650794,
5873,,,12/14/2021,FR,10000,64.09999847,640999.9847,0.793650794,
5874,,,1/25/2022,FR,10000,59.93999863,599399.9863,0.793650794,
5875,,,2/16/2022,FR,10000,58.77999878,587799.9878,0.793650794,
5876,,,3/16/2022,FR,10000,58.93000031,589300.0031,0.396825397,
5877,,,04-11-2022,FR,10000,62.97999954,629799.9954,0.396825397,
5878,,,7/15/2022,FR,10000,47.49000168,474900.0168,0.396825397,
5879,,,08-08-2022,FR,10000,53.75,537500,0.396825397,
5880,,,9/14/2022,FR,10000,52.24000168,522400.0168,0.396825397,
5881,,,10/19/2022,FR,10000,45.09999847,450999.9847,0.396825397,
5882,,,11-09-2022,FR,10000,47.95000076,479500.0076,0.396825397,
5883,,,12/16/2022,FR,10000,48.84000015,488400.0015,0.396825397,
5884,,,1/27/2023,FR,10000,53.52000046,535200.0046,0.396825397,
5885,,,02-08-2023,FR,10000,53.95999908,539599.9908,0.396825397,
5886,,,03-09-2023,FR,10000,53.70999908,537099.9908,0.793650794,
5887,,,4/14/2020,FSHRF,10000,0.119999997,1199.99997,0.396825397,
5888,,,5/19/2020,FSHRF,10000,0.120999999,1209.99999,0.396825397,
5889,,,06-10-2020,FSHRF,10000,0.109999999,1099.99999,0.396825397,
5890,,,7/16/2020,FSHRF,10000,0.104900002,1049.00002,0.396825397,
5891,,,08-11-2020,FSHRF,10000,0.109999999,1099.99999,0.396825397,
5892,,,9/28/2020,FSHRF,10000,0.109999999,1099.99999,0.396825397,
5893,,,11-11-2020,FSHRF,10000,0.100000001,1000.00001,0.396825397,
5894,,,1/21/2021,FSHRF,10000,0.150000006,1500.00006,0.396825397,
5895,,,03-03-2021,FSHRF,10000,0.170000002,1700.00002,0.396825397,
5896,,,04-01-2021,FSHRF,10000,0.100000001,1000.00001,0.396825397,
5897,,,05-03-2021,FSHRF,10000,0.125,1250,0.396825397,
5898,,,7/15/2021,FSHRF,10000,0.109999999,1099.99999,0.396825397,
5899,,,08-09-2021,FSHRF,10000,0.07,700,0.396825397,
5900,,,09-02-2021,FSHRF,10000,0.084399998,843.99998,0.396825397,
5901,,,10/19/2021,FSHRF,10000,0.140000001,1400.00001,0.396825397,
5902,,,12/14/2021,FSHRF,10000,0.129999995,1299.99995,0.396825397,
5903,,,1/25/2022,FSHRF,10000,0.022949999,229.49999,0.396825397,
5904,,,2/16/2022,FSHRF,10000,0.135000005,1350.00005,0.396825397,
5905,,,3/16/2022,FSHRF,10000,0.119999997,1199.99997,0.396825397,
5906,,,04-11-2022,FSHRF,10000,0.119999997,1199.99997,0.396825397,
5907,,,7/15/2022,FSHRF,10000,0.140000001,1400.00001,0.396825397,
5908,,,08-08-2022,FSHRF,10000,0.090000004,900.00004,0.396825397,
5909,,,9/14/2022,FSHRF,10000,0.119999997,1199.99997,0.396825397,
5910,,,10/19/2022,FSHRF,10000,0.003,30,0.396825397,
5911,,,11-09-2022,FSHRF,10000,0.129999995,1299.99995,0.396825397,
5912,,,12/16/2022,FSHRF,10000,0.0127,127,0.396825397,
5913,,,1/27/2023,FSHRF,10000,0.099600002,996.00002,0.396825397,
5914,,,02-08-2023,FSHRF,10000,0.099600002,996.00002,0.396825397,
5915,,,03-09-2023,FSHRF,10000,0.079999998,799.99998,0.396825397,
5916,,,4/14/2020,FTCH,10000,11.56999969,115699.9969,0,
5917,,,5/19/2020,FTCH,10000,14.09000015,140900.0015,0,
5918,,,06-10-2020,FTCH,10000,16.14999962,161499.9962,0,
5919,,,7/16/2020,FTCH,10000,20.86000061,208600.0061,0,
5920,,,08-11-2020,FTCH,10000,26.18000031,261800.0031,0,
5921,,,9/28/2020,FTCH,10000,25.80999947,258099.9947,0,
5922,,,11-11-2020,FTCH,10000,44.72999954,447299.9954,0,
5923,,,1/21/2021,FTCH,10000,63.47000122,634700.0122,0,
5924,,,03-03-2021,FTCH,10000,60.11999893,601199.9893,0,
5925,,,04-01-2021,FTCH,10000,55.58000183,555800.0183,0,
5926,,,05-03-2021,FTCH,10000,49.56000137,495600.0137,0,
5927,,,7/15/2021,FTCH,10000,48.49000168,484900.0168,0,
5928,,,08-09-2021,FTCH,10000,47.70999908,477099.9908,0,
5929,,,09-02-2021,FTCH,10000,45.20999908,452099.9908,0.396825397,
5930,,,10/19/2021,FTCH,10000,40.45000076,404500.0076,0.396825397,
5931,,,12/14/2021,FTCH,10000,30.64999962,306499.9962,0.396825397,
5932,,,1/25/2022,FTCH,10000,22.23999977,222399.9977,0.396825397,
5933,,,2/16/2022,FTCH,10000,20.35000038,203500.0038,0.396825397,
5934,,,3/16/2022,FTCH,10000,13.67000008,136700.0008,0.396825397,
5935,,,04-11-2022,FTCH,10000,14.71000004,147100.0004,0.396825397,
5936,,,7/15/2022,FTCH,10000,7.050000191,70500.00191,0.396825397,
5937,,,08-08-2022,FTCH,10000,10.02999973,100299.9973,0.396825397,
5938,,,9/14/2022,FTCH,10000,11.40999985,114099.9985,0.396825397,
5939,,,10/19/2022,FTCH,10000,7.940000057,79400.00057,0.396825397,
5940,,,11-09-2022,FTCH,10000,7.78000021,77800.0021,0.396825397,
5941,,,12/16/2022,FTCH,10000,4.329999924,43299.99924,0.396825397,
5942,,,1/27/2023,FTCH,10000,7.21999979,72199.9979,0.396825397,
5943,,,02-08-2023,FTCH,10000,6.5,65000,0.396825397,
5944,,,03-09-2023,FTCH,10000,5.079999924,50799.99924,0.396825397,
5945,,,4/14/2020,FURCF,10000,31.25600052,312560.0052,0.396825397,
5946,,,5/19/2020,FURCF,10000,31.64999962,316499.9962,0.396825397,
5947,,,06-10-2020,FURCF,10000,40.29399872,402939.9872,0.396825397,
5948,,,7/16/2020,FURCF,10000,39.00899887,390089.9887,0.396825397,
5949,,,08-11-2020,FURCF,10000,40.70000076,407000.0076,0.396825397,
5950,,,9/28/2020,FURCF,10000,45.58499908,455849.9908,0.396825397,
5951,,,11-11-2020,FURCF,10000,36.79999924,367999.9924,0.396825397,
5952,,,1/21/2021,FURCF,10000,36.79999924,367999.9924,0.396825397,
5953,,,03-03-2021,FURCF,10000,50.20000076,502000.0076,0.396825397,
5954,,,04-01-2021,FURCF,10000,55.59999847,555999.9847,0.396825397,
5955,,,05-03-2021,FURCF,10000,54.5,545000,0.396825397,
5956,,,7/15/2021,FURCF,10000,45.59999847,455999.9847,0.396825397,
5957,,,08-09-2021,FURCF,10000,42.14500046,421450.0046,0.396825397,
5958,,,09-02-2021,FURCF,10000,48.11800003,481180.0003,0.396825397,
5959,,,10/19/2021,FURCF,10000,50.20000076,502000.0076,0.396825397,
5960,,,12/14/2021,FURCF,10000,44,440000,0.396825397,
5961,,,1/25/2022,FURCF,10000,43.74000168,437400.0168,0.396825397,
5962,,,2/16/2022,FURCF,10000,47.5,475000,0.396825397,
5963,,,3/16/2022,FURCF,10000,29.89999962,298999.9962,0.396825397,
5964,,,04-11-2022,FURCF,10000,23.81999969,238199.9969,0.396825397,
5965,,,7/15/2022,FURCF,10000,16.76099968,167609.9968,0.396825397,
5966,,,08-08-2022,FURCF,10000,16.29000092,162900.0092,0.396825397,
5967,,,9/14/2022,FURCF,10000,13.94999981,139499.9981,0.396825397,
5968,,,10/19/2022,FURCF,10000,11.47799969,114779.9969,0.396825397,
5969,,,11-09-2022,FURCF,10000,12.5,125000,0.396825397,
5970,,,12/16/2022,FURCF,10000,14.09300041,140930.0041,0.396825397,
5971,,,1/27/2023,FURCF,10000,20.78000069,207800.0069,0.396825397,
5972,,,02-08-2023,FURCF,10000,19.75,197500,0.396825397,
5973,,,03-09-2023,FURCF,10000,25,250000,0.396825397,
5974,,,4/14/2020,FUTU,10000,10.77999973,107799.9973,0,
5975,,,5/19/2020,FUTU,10000,14.65999985,146599.9985,0,
5976,,,06-10-2020,FUTU,10000,20.14999962,201499.9962,0,
5977,,,7/16/2020,FUTU,10000,29.64999962,296499.9962,0,
5978,,,08-11-2020,FUTU,10000,35.20999908,352099.9908,0,
5979,,,9/28/2020,FUTU,10000,30.52000046,305200.0046,0,
5980,,,11-11-2020,FUTU,10000,38.95999908,389599.9908,0,
5981,,,1/21/2021,FUTU,10000,99.77999878,997799.9878,0,
5982,,,03-03-2021,FUTU,10000,164.6699982,1646699.982,0,
5983,,,04-01-2021,FUTU,10000,164.5,1645000,0,
5984,,,05-03-2021,FUTU,10000,149.1399994,1491399.994,0,
5985,,,7/15/2021,FUTU,10000,138.473999,1384739.99,0,
5986,,,08-09-2021,FUTU,10000,115.3799973,1153799.973,0,
5987,,,09-02-2021,FUTU,10000,114.1999969,1141999.969,0,
5988,,,10/19/2021,FUTU,10000,69.87999725,698799.9725,0,
5989,,,12/14/2021,FUTU,10000,43.93999863,439399.9863,0,
5990,,,1/25/2022,FUTU,10000,44.47999954,444799.9954,0,
5991,,,2/16/2022,FUTU,10000,47.02000046,470200.0046,0,
5992,,,3/16/2022,FUTU,10000,37.36899948,373689.9948,0,
5993,,,04-11-2022,FUTU,10000,35.45000076,354500.0076,0,
5994,,,7/15/2022,FUTU,10000,45.91999817,459199.9817,0,
5995,,,08-08-2022,FUTU,10000,41.09999847,410999.9847,0,
5996,,,9/14/2022,FUTU,10000,45.52999878,455299.9878,0,
5997,,,10/19/2022,FUTU,10000,35.11000061,351100.0061,0,
5998,,,11-09-2022,FUTU,10000,40.09000015,400900.0015,0,
5999,,,12/16/2022,FUTU,10000,67.81999969,678199.9969,0,
6000,,,1/27/2023,FUTU,10000,54.56999969,545699.9969,0,
6001,,,02-08-2023,FUTU,10000,49.47000122,494700.0122,0,
6002,,,03-09-2023,FUTU,10000,47.70500183,477050.0183,0.396825397,
6003,,,4/14/2020,FXCNF,10000,0.119999997,1199.99997,0.396825397,
6004,,,5/19/2020,FXCNF,10000,0.119999997,1199.99997,0.396825397,
6005,,,06-10-2020,FXCNF,10000,0.140000001,1400.00001,0.396825397,
6006,,,7/16/2020,FXCNF,10000,0.129999995,1299.99995,0.396825397,
6007,,,08-11-2020,FXCNF,10000,0.109999999,1099.99999,0.396825397,
6008,,,9/28/2020,FXCNF,10000,0.129999995,1299.99995,0.396825397,
6009,,,11-11-2020,FXCNF,10000,0.109999999,1099.99999,0.396825397,
6010,,,1/21/2021,FXCNF,10000,0.159999996,1599.99996,0.396825397,
6011,,,03-03-2021,FXCNF,10000,0.150000006,1500.00006,0.396825397,
6012,,,04-01-2021,FXCNF,10000,0.170000002,1700.00002,0.396825397,
6013,,,05-03-2021,FXCNF,10000,0.150000006,1500.00006,0.396825397,
6014,,,7/15/2021,FXCNF,10000,0.159999996,1599.99996,0.396825397,
6015,,,08-09-2021,FXCNF,10000,0.140000001,1400.00001,0.396825397,
6016,,,09-02-2021,FXCNF,10000,0.159999996,1599.99996,0.396825397,
6017,,,10/19/2021,FXCNF,10000,0.180000007,1800.00007,0.396825397,
6018,,,12/14/2021,FXCNF,10000,0.159999996,1599.99996,0.396825397,
6019,,,1/25/2022,FXCNF,10000,0.150000006,1500.00006,0.396825397,
6020,,,2/16/2022,FXCNF,10000,0.150000006,1500.00006,0.396825397,
6021,,,3/16/2022,FXCNF,10000,0.119999997,1199.99997,0.396825397,
6022,,,04-11-2022,FXCNF,10000,0.129999995,1299.99995,0.396825397,
6023,,,7/15/2022,FXCNF,10000,0.140000001,1400.00001,0,
6024,,,08-08-2022,FXCNF,10000,0.140000001,1400.00001,0,
6025,,,9/14/2022,FXCNF,10000,0.140000001,1400.00001,0,
6026,,,10/19/2022,FXCNF,10000,0.090000004,900.00004,0,
6027,,,11-09-2022,FXCNF,10000,0.090000004,900.00004,0,
6028,,,12/16/2022,FXCNF,10000,0.109999999,1099.99999,0,
6029,,,1/27/2023,FXCNF,10000,0.100000001,1000.00001,0,
6030,,,02-08-2023,FXCNF,10000,0.100000001,1000.00001,0,
6031,,,03-09-2023,FXCNF,10000,0.109999999,1099.99999,0,
6032,,,4/14/2020,FYGGY,10000,0.649999976,6499.99976,0.396825397,
6033,,,5/19/2020,FYGGY,10000,0.649999976,6499.99976,0.396825397,
6034,,,06-10-2020,FYGGY,10000,0.649999976,6499.99976,0.396825397,
6035,,,7/16/2020,FYGGY,10000,0.649999976,6499.99976,0.396825397,
6036,,,08-11-2020,FYGGY,10000,0.649999976,6499.99976,0.396825397,
6037,,,9/28/2020,FYGGY,10000,0.649999976,6499.99976,0,
6038,,,11-11-2020,FYGGY,10000,0.649999976,6499.99976,0,
6039,,,1/21/2021,FYGGY,10000,0.649999976,6499.99976,0,
6040,,,03-03-2021,FYGGY,10000,0.649999976,6499.99976,0,
6041,,,04-01-2021,FYGGY,10000,0.649999976,6499.99976,0,
6042,,,05-03-2021,FYGGY,10000,0.649999976,6499.99976,0,
6043,,,7/15/2021,FYGGY,10000,1.269999981,12699.99981,0,
6044,,,08-09-2021,FYGGY,10000,1.269999981,12699.99981,0,
6045,,,09-02-2021,FYGGY,10000,1.269999981,12699.99981,0,
6046,,,10/19/2021,FYGGY,10000,1.269999981,12699.99981,0,
6047,,,12/14/2021,FYGGY,10000,1.269999981,12699.99981,0,
6048,,,1/25/2022,FYGGY,10000,1.269999981,12699.99981,0,
6049,,,2/16/2022,FYGGY,10000,1.269999981,12699.99981,0,
6050,,,3/16/2022,FYGGY,10000,0.837899983,8378.99983,0,
6051,,,04-11-2022,FYGGY,10000,0.986899972,9868.99972,0,
6052,,,7/15/2022,FYGGY,10000,1.350000024,13500.00024,0,
6053,,,08-08-2022,FYGGY,10000,1.299999952,12999.99952,0,
6054,,,9/14/2022,FYGGY,10000,1.299999952,12999.99952,0,
6055,,,10/19/2022,FYGGY,10000,1.299999952,12999.99952,0,
6056,,,11-09-2022,FYGGY,10000,0.507200003,5072.00003,0,
6057,,,12/16/2022,FYGGY,10000,0.602199972,6021.99972,0,
6058,,,1/27/2023,FYGGY,10000,0.602199972,6021.99972,0,
6059,,,02-08-2023,FYGGY,10000,0.602199972,6021.99972,0,
6060,,,03-09-2023,FYGGY,10000,0.602199972,6021.99972,0,
6061,,,4/14/2020,GAIA,10000,9.829999924,98299.99924,0.793650794,
6062,,,5/19/2020,GAIA,10000,8.920000076,89200.00076,0.793650794,
6063,,,06-10-2020,GAIA,10000,9.699999809,96999.99809,0.793650794,
6064,,,7/16/2020,GAIA,10000,9.140000343,91400.00343,0.793650794,
6065,,,08-11-2020,GAIA,10000,12.05000019,120500.0019,0.793650794,
6066,,,9/28/2020,GAIA,10000,10.09000015,100900.0015,0.396825397,
6067,,,11-11-2020,GAIA,10000,11.73999977,117399.9977,0.396825397,
6068,,,1/21/2021,GAIA,10000,9.949999809,99499.99809,0.396825397,
6069,,,03-03-2021,GAIA,10000,10.84000015,108400.0015,0.396825397,
6070,,,04-01-2021,GAIA,10000,12.07999992,120799.9992,0.396825397,
6071,,,05-03-2021,GAIA,10000,11.65999985,116599.9985,0.396825397,
6072,,,7/15/2021,GAIA,10000,11.48999977,114899.9977,0.396825397,
6073,,,08-09-2021,GAIA,10000,11.18999958,111899.9958,0.396825397,
6074,,,09-02-2021,GAIA,10000,9.819999695,98199.99695,0.396825397,
6075,,,10/19/2021,GAIA,10000,10.06000042,100600.0042,0.396825397,
6076,,,12/14/2021,GAIA,10000,8.300000191,83000.00191,0.793650794,
6077,,,1/25/2022,GAIA,10000,7.420000076,74200.00076,0.793650794,
6078,,,2/16/2022,GAIA,10000,7.139999866,71399.99866,0.793650794,
6079,,,3/16/2022,GAIA,10000,5.71999979,57199.9979,0.793650794,
6080,,,04-11-2022,GAIA,10000,5.380000114,53800.00114,0.793650794,
6081,,,7/15/2022,GAIA,10000,4.349999905,43499.99905,0.793650794,
6082,,,08-08-2022,GAIA,10000,3.450000048,34500.00048,0.793650794,
6083,,,9/14/2022,GAIA,10000,3.380000114,33800.00114,0.793650794,
6084,,,10/19/2022,GAIA,10000,2.440000057,24400.00057,0.793650794,
6085,,,11-09-2022,GAIA,10000,2.900000095,29000.00095,0.793650794,
6086,,,12/16/2022,GAIA,10000,2.799999952,27999.99952,0.793650794,
6087,,,1/27/2023,GAIA,10000,3.799999952,37999.99952,0.793650794,
6088,,,02-08-2023,GAIA,10000,3.200000048,32000.00048,0.793650794,
6089,,,03-09-2023,GAIA,10000,3.319999933,33199.99933,0.793650794,
6090,,,4/14/2020,GARPF,10000,0.090000004,900.00004,1.19047619,
6091,,,5/19/2020,GARPF,10000,0.090000004,900.00004,1.19047619,
6092,,,06-10-2020,GARPF,10000,0.090000004,900.00004,1.19047619,
6093,,,7/16/2020,GARPF,10000,0.079999998,799.99998,1.19047619,
6094,,,08-11-2020,GARPF,10000,0.079999998,799.99998,1.19047619,
6095,,,9/28/2020,GARPF,10000,0.079999998,799.99998,1.19047619,
6096,,,11-11-2020,GARPF,10000,0.079999998,799.99998,1.19047619,
6097,,,1/21/2021,GARPF,10000,0.159999996,1599.99996,1.19047619,
6098,,,03-03-2021,GARPF,10000,0.129999995,1299.99995,1.19047619,
6099,,,04-01-2021,GARPF,10000,0.170000002,1700.00002,1.19047619,
6100,,,05-03-2021,GARPF,10000,0.200000003,2000.00003,1.19047619,
6101,,,7/15/2021,GARPF,10000,0.150000006,1500.00006,1.19047619,
6102,,,08-09-2021,GARPF,10000,0.180000007,1800.00007,1.19047619,
6103,,,09-02-2021,GARPF,10000,0.180000007,1800.00007,1.19047619,
6104,,,10/19/2021,GARPF,10000,0.209999993,2099.99993,1.19047619,
6105,,,12/14/2021,GARPF,10000,0.180000007,1800.00007,1.19047619,
6106,,,1/25/2022,GARPF,10000,0.180000007,1800.00007,1.19047619,
6107,,,2/16/2022,GARPF,10000,0.219999999,2199.99999,1.19047619,
6108,,,3/16/2022,GARPF,10000,0.219999999,2199.99999,1.19047619,
6109,,,04-11-2022,GARPF,10000,0.230000004,2300.00004,1.19047619,
6110,,,7/15/2022,GARPF,10000,0.180000007,1800.00007,1.19047619,
6111,,,08-08-2022,GARPF,10000,0.189999998,1899.99998,1.19047619,
6112,,,9/14/2022,GARPF,10000,0.189999998,1899.99998,1.19047619,
6113,,,10/19/2022,GARPF,10000,0.180000007,1800.00007,1.19047619,
6114,,,11-09-2022,GARPF,10000,0.209999993,2099.99993,1.19047619,
6115,,,12/16/2022,GARPF,10000,0.200000003,2000.00003,1.19047619,
6116,,,1/27/2023,GARPF,10000,0.200000003,2000.00003,1.19047619,
6117,,,02-08-2023,GARPF,10000,0.189999998,1899.99998,1.19047619,
6118,,,03-09-2023,GARPF,10000,0.209999993,2099.99993,1.19047619,
6119,,,4/14/2020,GCPEF,10000,0.039999999,399.99999,0.793650794,
6120,,,5/19/2020,GCPEF,10000,0.029999999,299.99999,0.793650794,
6121,,,06-10-2020,GCPEF,10000,0.029999999,299.99999,0.793650794,
6122,,,7/16/2020,GCPEF,10000,0.029999999,299.99999,0.793650794,
6123,,,08-11-2020,GCPEF,10000,0.039999999,399.99999,0.793650794,
6124,,,9/28/2020,GCPEF,10000,0.039999999,399.99999,0.396825397,
6125,,,11-11-2020,GCPEF,10000,0.059999999,599.99999,0.396825397,
6126,,,1/21/2021,GCPEF,10000,0.270000011,2700.00011,0.396825397,
6127,,,03-03-2021,GCPEF,10000,0.439999998,4399.99998,0.396825397,
6128,,,04-01-2021,GCPEF,10000,0.280000001,2800.00001,0.396825397,
6129,,,05-03-2021,GCPEF,10000,0.25999999,2599.9999,0.396825397,
6130,,,7/15/2021,GCPEF,10000,0.159999996,1599.99996,0.396825397,
6131,,,08-09-2021,GCPEF,10000,0.189999998,1899.99998,0.396825397,
6132,,,09-02-2021,GCPEF,10000,0.150000006,1500.00006,0.396825397,
6133,,,10/19/2021,GCPEF,10000,0.140000001,1400.00001,0.396825397,
6134,,,12/14/2021,GCPEF,10000,0.349999994,3499.99994,0.396825397,
6135,,,1/25/2022,GCPEF,10000,0.319999993,3199.99993,0.396825397,
6136,,,2/16/2022,GCPEF,10000,0.300000012,3000.00012,0.396825397,
6137,,,3/16/2022,GCPEF,10000,0.300000012,3000.00012,0.396825397,
6138,,,04-11-2022,GCPEF,10000,0.170000002,1700.00002,0.396825397,
6139,,,7/15/2022,GCPEF,10000,0.5,5000,0.396825397,
6140,,,08-08-2022,GCPEF,10000,0.389999986,3899.99986,0.396825397,
6141,,,9/14/2022,GCPEF,10000,0.319999993,3199.99993,0.396825397,
6142,,,10/19/2022,GCPEF,10000,0.25999999,2599.9999,0.396825397,
6143,,,11-09-2022,GCPEF,10000,0.289999992,2899.99992,0.396825397,
6144,,,12/16/2022,GCPEF,10000,0.25,2500,0.396825397,
6145,,,1/27/2023,GCPEF,10000,0.280000001,2800.00001,0.396825397,
6146,,,02-08-2023,GCPEF,10000,0.280000001,2800.00001,0.396825397,
6147,,,03-09-2023,GCPEF,10000,0.25999999,2599.9999,0.396825397,
6148,,,4/14/2020,GDNEF,10000,0.920000017,9200.00017,0.396825397,
6149,,,5/19/2020,GDNEF,10000,0.899999976,8999.99976,0.396825397,
6150,,,06-10-2020,GDNEF,10000,0.899999976,8999.99976,0.396825397,
6151,,,7/16/2020,GDNEF,10000,0.899999976,8999.99976,0.396825397,
6152,,,08-11-2020,GDNEF,10000,0.899999976,8999.99976,0.396825397,
6153,,,9/28/2020,GDNEF,10000,0.899999976,8999.99976,0,
6154,,,11-11-2020,GDNEF,10000,0.899999976,8999.99976,0,
6155,,,1/21/2021,GDNEF,10000,0.899999976,8999.99976,0,
6156,,,03-03-2021,GDNEF,10000,0.939999998,9399.99998,0,
6157,,,04-01-2021,GDNEF,10000,0.939999998,9399.99998,0,
6158,,,05-03-2021,GDNEF,10000,0.930000007,9300.00007,0,
6159,,,7/15/2021,GDNEF,10000,0.800000012,8000.00012,0,
6160,,,08-09-2021,GDNEF,10000,0.850000024,8500.00024,0,
