Ticker,CreatedDate,Quantity,Stock_Price,Invested_Value,ESGScore,Climate,Country,Company,Latitude
LNT,7/15/2021,10000,57.84999847,578499.9847,0.722222222,Fossil,United States,Alliant Energy Corp,20.3484
LNT,08-09-2021,10000,61.20000076,612000.0076,0.722222222,Fossil,United States,Alliant Energy Corp,20.3484
LNT,09-02-2021,10000,62.15999985,621599.9985,0.722222222,Fossil,United States,Alliant Energy Corp,20.3484
LNT,10/19/2021,10000,55.83000183,558300.0183,0.722222222,Fossil,United States,Alliant Energy Corp,20.3484
LNT,12/14/2021,10000,60.00999832,600099.9832,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,1/25/2022,10000,58.77999878,587799.9878,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,2/16/2022,10000,56.59000015,565900.0015,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,3/16/2022,10000,61.20999908,612099.9908,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,04-11-2022,10000,65.37000275,653700.0275,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,7/15/2022,10000,58.34000015,583400.0015,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,08-08-2022,10000,62.11000061,621100.0061,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,9/14/2022,10000,62.20000076,622000.0076,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,10/19/2022,10000,50.59999847,505999.9847,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,11-09-2022,10000,54.11999893,541199.9893,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,12/16/2022,10000,55.16999817,551699.9817,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,1/27/2023,10000,54.75,547500,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,02-08-2023,10000,53.27000046,532700.0046,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LNT,03-09-2023,10000,52.49000168,524900.0168,1.083333333,Fossil,United States,Alliant Energy Corp,20.3484
LPHHF,4/14/2020,10000,0,0,0,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,5/19/2020,10000,0,0,0,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,06-10-2020,10000,0,0,0,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,7/16/2020,10000,0,0,0,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,08-11-2020,10000,0,0,0,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,9/28/2020,10000,0,0,0,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,11-11-2020,10000,1.554640055,15546.40055,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,1/21/2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,03-03-2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,04-01-2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,05-03-2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,7/15/2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,08-09-2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,09-02-2021,10000,1.5,15000,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,10/19/2021,10000,0.95393002,9539.3002,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,12/14/2021,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,1/25/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,2/16/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,3/16/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,04-11-2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,7/15/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,08-08-2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,9/14/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,10/19/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,11-09-2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,12/16/2022,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,1/27/2023,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,02-08-2023,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LPHHF,03-09-2023,10000,0.879050016,8790.50016,0.396825397,GenderEquality,Cayman Islands,Logan Property Holdings Co Ltd,20.3484
LRLCF,4/14/2020,10000,291.6499939,2916499.939,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,5/19/2020,10000,273.1000061,2731000.061,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,06-10-2020,10000,304.9899902,3049899.902,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,7/16/2020,10000,331.4599915,3314599.915,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,08-11-2020,10000,328.6000061,3286000.061,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,9/28/2020,10000,327.3099976,3273099.976,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,11-11-2020,10000,378.4100037,3784100.037,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,1/21/2021,10000,360.3299866,3603299.866,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,03-03-2021,10000,373.0499878,3730499.878,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,04-01-2021,10000,388.9200134,3889200.134,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,05-03-2021,10000,417.7000122,4177000.122,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,7/15/2021,10000,453.2999878,4532999.878,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,08-09-2021,10000,472,4720000,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,09-02-2021,10000,479,4790000,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,10/19/2021,10000,423.2900085,4232900.085,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,12/14/2021,10000,479.5499878,4795499.878,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,1/25/2022,10000,429.0499878,4290499.878,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,2/16/2022,10000,411.8200073,4118200.073,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,3/16/2022,10000,407.4200134,4074200.134,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,04-11-2022,10000,401.6099854,4016099.854,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,7/15/2022,10000,346.4299927,3464299.927,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,08-08-2022,10000,375.8399963,3758399.963,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,9/14/2022,10000,346.0799866,3460799.866,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,10/19/2022,10000,324.8500061,3248500.061,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,11-09-2022,10000,336,3360000,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,12/16/2022,10000,357.25,3572500,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,1/27/2023,10000,416.25,4162500,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,02-08-2023,10000,407.2999878,4072999.878,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LRLCF,03-09-2023,10000,400.4500122,4004500.122,1.587301587,Deforestation,France,L'Oreal SA,20.3484
LSIIF,4/14/2020,10000,29.54599953,295459.9953,0,,France,Lisi SA,20.3484
LSIIF,5/19/2020,10000,15.80000019,158000.0019,0,,France,Lisi SA,20.3484
LSIIF,06-10-2020,10000,15.80000019,158000.0019,0,,France,Lisi SA,20.3484
LSIIF,7/16/2020,10000,20.69000053,206900.0053,0,,France,Lisi SA,20.3484
LSIIF,08-11-2020,10000,20.69000053,206900.0053,0,,France,Lisi SA,20.3484
LSIIF,9/28/2020,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,11-11-2020,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,1/21/2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,03-03-2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,04-01-2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,05-03-2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,7/15/2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,08-09-2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,09-02-2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,10/19/2021,10000,23,230000,0.396825397,,France,Lisi SA,20.3484
LSIIF,12/14/2021,10000,26.41020012,264102.0012,0.396825397,,France,Lisi SA,20.3484
LSIIF,1/25/2022,10000,26.41020012,264102.0012,0.396825397,,France,Lisi SA,20.3484
LSIIF,2/16/2022,10000,26.41020012,264102.0012,0.396825397,,France,Lisi SA,20.3484
LSIIF,3/16/2022,10000,23.57999992,235799.9992,0.396825397,,France,Lisi SA,20.3484
LSIIF,04-11-2022,10000,22.02000046,220200.0046,0.396825397,,France,Lisi SA,20.3484
LSIIF,7/15/2022,10000,19.25,192500,0.396825397,,France,Lisi SA,20.3484
LSIIF,08-08-2022,10000,22,220000,0.396825397,,France,Lisi SA,20.3484
LSIIF,9/14/2022,10000,22,220000,0.396825397,,France,Lisi SA,20.3484
LSIIF,10/19/2022,10000,17.12000084,171200.0084,0.396825397,,France,Lisi SA,20.3484
LSIIF,11-09-2022,10000,17.12000084,171200.0084,0.396825397,,France,Lisi SA,20.3484
LSIIF,12/16/2022,10000,17.12000084,171200.0084,0,,France,Lisi SA,20.3484
LSIIF,1/27/2023,10000,17.12000084,171200.0084,0,,France,Lisi SA,20.3484
LSIIF,02-08-2023,10000,17.12000084,171200.0084,0,,France,Lisi SA,20.3484
LSIIF,03-09-2023,10000,26.67000008,266700.0008,0,,France,Lisi SA,20.3484
LTOUF,4/14/2020,10000,14,140000,0.793650794,Weapons,India,Larsen & Toubro Ltd,20.3484
LTOUF,5/19/2020,10000,10.67000008,106700.0008,0.793650794,Weapons,India,Larsen & Toubro Ltd,20.3484
LTOUF,06-10-2020,10000,10.55000019,105500.0019,0.793650794,Weapons,India,Larsen & Toubro Ltd,20.3484
LTOUF,7/16/2020,10000,12,120000,0.793650794,Weapons,India,Larsen & Toubro Ltd,20.3484
LTOUF,08-11-2020,10000,13,130000,0.793650794,Weapons,India,Larsen & Toubro Ltd,20.3484
LTOUF,9/28/2020,10000,11.30000019,113000.0019,0.396825397,Weapons,India,Larsen & Toubro Ltd,20.3484
