,Ticker,CreatedDate,Stock_Price,Quantity,Invested_Value,ESGScore,Climate,Country,Company
336, CHDRF,2/16/2022,739.2249756,10000,7392249.756,0.396825397,GenderEquality,France,Christian Dior SE
337, CHDRF,3/16/2022,604.0,10000,6040000.0,0.396825397,GenderEquality,France,Christian Dior SE
338, CHDRF,4/11/2022,643.8599854,10000,6438599.854,0.396825397,GenderEquality,France,Christian Dior SE
339, CHDRF,7/15/2022,563.0,10000,5630000.0,0.396825397,GenderEquality,France,Christian Dior SE
340, CHDRF,8/8/2022,655.0,10000,6550000.0,0.396825397,GenderEquality,France,Christian Dior SE
341, CHDRF,9/14/2022,642.7800293,10000,6427800.293,0.396825397,GenderEquality,France,Christian Dior SE
342, CHDRF,10/19/2022,613.9000244,10000,6139000.244,0.396825397,GenderEquality,France,Christian Dior SE
343, CHDRF,11/9/2022,630.0,10000,6300000.0,0.396825397,GenderEquality,France,Christian Dior SE
344, CHDRF,12/16/2022,768.0,10000,7680000.0,0.396825397,GenderEquality,France,Christian Dior SE
345, CHDRF,1/27/2023,871.0,10000,8710000.0,0.396825397,GenderEquality,France,Christian Dior SE
346, CHDRF,2/8/2023,837.0,10000,8370000.0,0.396825397,GenderEquality,France,Christian Dior SE
347, CHDRF,3/9/2023,823.0,10000,8230000.0,0.396825397,GenderEquality,France,Christian Dior SE
348, MEIYF,4/14/2020,6.87319994,10000,68731.9994,0.0,GenderEquality,France,Mercialys SA
349, MEIYF,5/19/2020,8.364800453,10000,83648.00453,0.0,GenderEquality,France,Mercialys SA
350, MEIYF,6/10/2020,10.10000038,10000,101000.0038,0.0,GenderEquality,France,Mercialys SA
351, MEIYF,7/16/2020,8.641599655,10000,86415.99655,0.0,GenderEquality,France,Mercialys SA
352, MEIYF,8/11/2020,7.354400158,10000,73544.00158,0.0,GenderEquality,France,Mercialys SA
353, MEIYF,9/28/2020,5.758399963,10000,57583.99963,0.396825397,GenderEquality,France,Mercialys SA
354, MEIYF,11/11/2020,5.642000198,10000,56420.00198,0.396825397,GenderEquality,France,Mercialys SA
355, MEIYF,1/21/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality,France,Mercialys SA
356, MEIYF,3/3/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality,France,Mercialys SA
357, MEIYF,4/1/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality,France,Mercialys SA
358, MEIYF,5/3/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality,France,Mercialys SA
359, MEIYF,7/15/2021,12.5,10000,125000.0,0.396825397,GenderEquality,France,Mercialys SA
360, MEIYF,8/9/2021,12.5,10000,125000.0,0.396825397,GenderEquality,France,Mercialys SA
361, MEIYF,9/2/2021,11.82999992,10000,118299.9992,0.396825397,GenderEquality,France,Mercialys SA
362, MEIYF,10/19/2021,10.69999981,10000,106999.9981,0.396825397,GenderEquality,France,Mercialys SA
363, MEIYF,12/14/2021,10.69999981,10000,106999.9981,0.396825397,GenderEquality,France,Mercialys SA
364, MEIYF,1/25/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality,France,Mercialys SA
365, MEIYF,2/16/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality,France,Mercialys SA
366, MEIYF,3/16/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality,France,Mercialys SA
367, MEIYF,4/11/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality,France,Mercialys SA
368, MEIYF,7/15/2022,9.521800041,10000,95218.00041,0.396825397,GenderEquality,France,Mercialys SA
369, MEIYF,8/8/2022,9.521800041,10000,95218.00041,0.396825397,GenderEquality,France,Mercialys SA
370, MEIYF,9/14/2022,9.521800041,10000,95218.00041,0.396825397,GenderEquality,France,Mercialys SA
371, MEIYF,10/19/2022,6.900000095,10000,69000.00095,0.396825397,GenderEquality,France,Mercialys SA
372, MEIYF,11/9/2022,6.900000095,10000,69000.00095,0.396825397,GenderEquality,France,Mercialys SA
373, MEIYF,12/16/2022,10.09000015,10000,100900.0015,0.396825397,GenderEquality,France,Mercialys SA
374, MEIYF,1/27/2023,10.69999981,10000,106999.9981,0.396825397,GenderEquality,France,Mercialys SA
375, MEIYF,2/8/2023,10.69999981,10000,106999.9981,0.396825397,GenderEquality,France,Mercialys SA
376, MEIYF,3/9/2023,10.69999981,10000,106999.9981,0.396825397,GenderEquality,France,Mercialys SA
377, ETCMY,4/14/2020,2.769999981,10000,27699.99981,0.396825397,GenderEquality,France,Eutelsat Communications
378, ETCMY,5/19/2020,2.519999981,10000,25199.99981,0.396825397,GenderEquality,France,Eutelsat Communications
379, ETCMY,6/10/2020,2.99000001,10000,29900.0001,0.396825397,GenderEquality,France,Eutelsat Communications
380, ETCMY,7/16/2020,2.400000095,10000,24000.00095,0.396825397,GenderEquality,France,Eutelsat Communications
381, ETCMY,8/11/2020,2.579999924,10000,25799.99924,0.396825397,GenderEquality,France,Eutelsat Communications
382, ETCMY,9/28/2020,2.460000038,10000,24600.00038,0.396825397,GenderEquality,France,Eutelsat Communications
383, ETCMY,11/11/2020,2.880000114,10000,28800.00114,0.396825397,GenderEquality,France,Eutelsat Communications
384, ETCMY,1/21/2021,2.99000001,10000,29900.0001,0.396825397,GenderEquality,France,Eutelsat Communications
385, ETCMY,3/3/2021,3.00999999,10000,30099.9999,0.396825397,GenderEquality,France,Eutelsat Communications
386, ETCMY,4/1/2021,3.119999886,10000,31199.99886,0.396825397,GenderEquality,France,Eutelsat Communications
387, ETCMY,5/3/2021,3.25999999,10000,32599.9999,0.396825397,GenderEquality,France,Eutelsat Communications
388, ETCMY,7/15/2021,2.937999964,10000,29379.99964,0.396825397,GenderEquality,France,Eutelsat Communications
389, ETCMY,8/9/2021,2.880000114,10000,28800.00114,0.396825397,GenderEquality,France,Eutelsat Communications
390, ETCMY,9/2/2021,3.049999952,10000,30499.99952,0.396825397,GenderEquality,France,Eutelsat Communications
391, ETCMY,10/19/2021,3.700000048,10000,37000.00048,0.396825397,GenderEquality,France,Eutelsat Communications
392, ETCMY,12/14/2021,3.079999924,10000,30799.99924,0.396825397,GenderEquality,France,Eutelsat Communications
393, ETCMY,1/25/2022,3.140000105,10000,31400.00105,0.396825397,GenderEquality,France,Eutelsat Communications
394, ETCMY,2/16/2022,3.299999952,10000,32999.99952,0.396825397,GenderEquality,France,Eutelsat Communications
395, ETCMY,3/16/2022,2.5,10000,25000.0,0.396825397,GenderEquality,France,Eutelsat Communications
396, ETCMY,4/11/2022,2.869999886,10000,28699.99886,0.396825397,GenderEquality,France,Eutelsat Communications
397, ETCMY,7/15/2022,2.670000076,10000,26700.00076,0.396825397,GenderEquality,France,Eutelsat Communications
398, ETCMY,8/8/2022,2.269999981,10000,22699.99981,0.396825397,GenderEquality,France,Eutelsat Communications
399, ETCMY,9/14/2022,2.299999952,10000,22999.99952,0.396825397,GenderEquality,France,Eutelsat Communications
400, ETCMY,10/19/2022,2.160000086,10000,21600.00086,0.396825397,GenderEquality,France,Eutelsat Communications
401, ETCMY,11/9/2022,2.549999952,10000,25499.99952,0.396825397,GenderEquality,France,Eutelsat Communications
402, ETCMY,12/16/2022,1.909999967,10000,19099.99967,0.396825397,GenderEquality,France,Eutelsat Communications
403, ETCMY,1/27/2023,1.970000029,10000,19700.00029,0.396825397,GenderEquality,France,Eutelsat Communications
404, ETCMY,2/8/2023,1.787999988,10000,17879.99988,0.396825397,GenderEquality,France,Eutelsat Communications
405, ETCMY,3/9/2023,1.75999999,10000,17599.9999,0.396825397,GenderEquality,France,Eutelsat Communications
406,HE,4/14/2020,44.40999985,10000,444099.9985,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
407,HE,5/19/2020,38.34000015,10000,383400.0015,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
408,HE,6/10/2020,40.40999985,10000,404099.9985,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
409,HE,7/16/2020,37.52000046,10000,375200.0046,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
410,HE,8/11/2020,36.54999924,10000,365499.9924,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
411,HE,9/28/2020,33.52999878,10000,335299.9878,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
412,HE,11/11/2020,37.65000153,10000,376500.0153,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
413,HE,1/21/2021,34.09999847,10000,340999.9847,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
414,HE,3/3/2021,36.36999893,10000,363699.9893,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
415,HE,4/1/2021,44.70999908,10000,447099.9908,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
416,HE,5/3/2021,43.52999878,10000,435299.9878,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
417,HE,7/15/2021,43.22000122,10000,432200.0122,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
418,HE,8/9/2021,44.22999954,10000,442299.9954,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
419,HE,9/2/2021,44.11999893,10000,441199.9893,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
420,HE,10/19/2021,41.45999908,10000,414599.9908,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
421,HE,12/14/2021,41.93000031,10000,419300.0031,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
422,HE,1/25/2022,42.11999893,10000,421199.9893,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
423,HE,2/16/2022,40.11000061,10000,401100.0061,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
424,HE,3/16/2022,42.15999985,10000,421599.9985,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
425,HE,4/11/2022,43.95000076,10000,439500.0076,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
426,HE,7/15/2022,40.15999985,10000,401599.9985,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
427,HE,8/8/2022,42.86000061,10000,428600.0061,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
428,HE,9/14/2022,39.22999954,10000,392299.9954,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
429,HE,10/19/2022,36.0,10000,360000.0,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
430,HE,11/9/2022,38.16999817,10000,381699.9817,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
431,HE,12/16/2022,40.34999847,10000,403499.9847,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
432,HE,1/27/2023,41.84999847,10000,418499.9847,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
433,HE,2/8/2023,43.18999863,10000,431899.9863,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
434,HE,3/9/2023,39.95000076,10000,399500.0076,0.722222222,"Fossil,GenderEquality",United States,Hawaiian Electric Industries Inc
435, CSGEF,4/14/2020,0.19,10000,1900.0,0.0,Fossil,China,China Suntien Green Energy Corp Ltd
436, CSGEF,5/19/2020,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
437, CSGEF,6/10/2020,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
438, CSGEF,7/16/2020,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
439, CSGEF,8/11/2020,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
440, CSGEF,9/28/2020,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
441, CSGEF,11/11/2020,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
442, CSGEF,1/21/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
443, CSGEF,3/3/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
444, CSGEF,4/1/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
445, CSGEF,5/3/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
446, CSGEF,7/15/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
447, CSGEF,8/9/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
448, CSGEF,9/2/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
449, CSGEF,10/19/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
450, CSGEF,12/14/2021,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
451, CSGEF,1/25/2022,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
452, CSGEF,2/16/2022,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
453, CSGEF,3/16/2022,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
454, CSGEF,4/11/2022,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
455, CSGEF,7/15/2022,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
456, CSGEF,8/8/2022,0.189999998,10000,1899.99998,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
457, CSGEF,9/14/2022,0.465000004,10000,4650.00004,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
458, CSGEF,10/19/2022,0.354039997,10000,3540.39997,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
459, CSGEF,11/9/2022,0.354039997,10000,3540.39997,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
460, CSGEF,12/16/2022,0.354039997,10000,3540.39997,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
461, CSGEF,1/27/2023,0.354039997,10000,3540.39997,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
462, CSGEF,2/8/2023,0.354039997,10000,3540.39997,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
463, CSGEF,3/9/2023,0.422800004,10000,4228.00004,0.396825397,Fossil,China,China Suntien Green Energy Corp Ltd
464, MLRYY,4/14/2020,16.64999962,10000,166499.9962,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
465, MLRYY,5/19/2020,17.95000076,10000,179500.0076,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
466, MLRYY,6/10/2020,18.75,10000,187500.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
467, MLRYY,7/16/2020,25.60000038,10000,256000.0038,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
468, MLRYY,8/11/2020,27.29999924,10000,272999.9924,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
469, MLRYY,9/28/2020,28.10000038,10000,281000.0038,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
470, MLRYY,11/11/2020,28.64999962,10000,286499.9962,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
471, MLRYY,1/21/2021,26.75,10000,267500.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
472, MLRYY,3/3/2021,27.0,10000,270000.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
473, MLRYY,4/1/2021,22.5,10000,225000.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
474, MLRYY,5/3/2021,23.20000076,10000,232000.0076,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
475, MLRYY,7/15/2021,22.04999924,10000,220499.9924,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
476, MLRYY,8/9/2021,21.0,10000,210000.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
477, MLRYY,9/2/2021,21.29999924,10000,212999.9924,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
478, MLRYY,10/19/2021,22.85000038,10000,228500.0038,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
479, MLRYY,12/14/2021,12.39999962,10000,123999.9962,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
480, MLRYY,1/25/2022,7.320000172,10000,73200.00172,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
481, MLRYY,2/16/2022,7.980000019,10000,79800.00019,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
482, MLRYY,3/16/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
483, MLRYY,4/11/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
484, MLRYY,7/15/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
485, MLRYY,8/8/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
486, MLRYY,9/14/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
487, MLRYY,10/19/2022,1.25,10000,12500.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
488, MLRYY,11/9/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
489, MLRYY,12/16/2022,1.25,10000,12500.0,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
490, MLRYY,1/27/2023,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
491, MLRYY,2/8/2023,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
492, MLRYY,3/9/2023,0.899999976,10000,8999.99976,0.396825397,GenderEquality,"Virgin Islands, British","Mail.ru Group Ltd,VK Co Ltd"
493, BRPHF,4/14/2020,0.723999977,10000,7239.99977,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
494, BRPHF,5/19/2020,1.090000033,10000,10900.00033,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
495, BRPHF,6/10/2020,1.544999957,10000,15449.99957,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
496, BRPHF,7/16/2020,1.238999963,10000,12389.99963,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
497, BRPHF,8/11/2020,2.789999962,10000,27899.99962,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
498, BRPHF,9/28/2020,2.950000048,10000,29500.00048,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
499, BRPHF,11/11/2020,4.050000191,10000,40500.00191,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
500, BRPHF,1/21/2021,7.75,10000,77500.0,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
501, BRPHF,3/3/2021,17.15399933,10000,171539.9933,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
502, BRPHF,4/1/2021,21.20999908,10000,212099.9908,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
503, BRPHF,5/3/2021,31.11000061,10000,311100.0061,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
504, BRPHF,7/15/2021,15.17500019,10000,151750.0019,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
505, BRPHF,8/9/2021,20.27000046,10000,202700.0046,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
506, BRPHF,9/2/2021,20.0,10000,200000.0,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
507, BRPHF,10/19/2021,17.59499931,10000,175949.9931,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
508, BRPHF,12/14/2021,18.20000076,10000,182000.0076,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
509, BRPHF,1/25/2022,13.0,10000,130000.0,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
510, BRPHF,2/16/2022,14.0,10000,140000.0,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
511, BRPHF,3/16/2022,12.28999996,10000,122899.9996,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
512, BRPHF,4/11/2022,13.84000015,10000,138400.0015,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
513, BRPHF,7/15/2022,4.081999779,10000,40819.99779,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
514, BRPHF,8/8/2022,7.139999866,10000,71399.99866,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
515, BRPHF,9/14/2022,5.860000134,10000,58600.00134,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
516, BRPHF,10/19/2022,4.644999981,10000,46449.99981,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
517, BRPHF,11/9/2022,3.150000095,10000,31500.00095,0.0,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
518, BRPHF,12/16/2022,2.974999905,10000,29749.99905,0.396825397,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
519, BRPHF,1/27/2023,3.99000001,10000,39900.0001,0.396825397,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
520, BRPHF,2/8/2023,4.329999924,10000,43299.99924,0.396825397,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
521, BRPHF,3/9/2023,3.079999924,10000,30799.99924,0.396825397,GenderEquality,Cayman Islands,Galaxy Digital Holdings Ltd
522, CLPXF,4/14/2020,0.579999983,10000,5799.99983,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
523, CLPXF,5/19/2020,0.469999999,10000,4699.99999,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
524, CLPXF,6/10/2020,0.550000012,10000,5500.00012,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
525, CLPXF,7/16/2020,0.600000024,10000,6000.00024,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
526, CLPXF,8/11/2020,0.689999998,10000,6899.99998,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
527, CLPXF,9/28/2020,0.639999986,10000,6399.99986,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
528, CLPXF,11/11/2020,0.819999993,10000,8199.99993,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
529, CLPXF,1/21/2021,1.580000043,10000,15800.00043,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
530, CLPXF,3/3/2021,1.399999976,10000,13999.99976,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
531, CLPXF,4/1/2021,1.360000014,10000,13600.00014,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
532, CLPXF,5/3/2021,1.580000043,10000,15800.00043,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
533, CLPXF,7/15/2021,1.700000048,10000,17000.00048,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
534, CLPXF,8/9/2021,1.850000024,10000,18500.00024,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
535, CLPXF,9/2/2021,2.049999952,10000,20499.99952,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
536, CLPXF,10/19/2021,2.160000086,10000,21600.00086,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
537, CLPXF,12/14/2021,1.99000001,10000,19900.0001,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
538, CLPXF,1/25/2022,2.00999999,10000,20099.9999,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
539, CLPXF,2/16/2022,2.00999999,10000,20099.9999,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
540, CLPXF,3/16/2022,2.079999924,10000,20799.99924,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
541, CLPXF,4/11/2022,2.339999914,10000,23399.99914,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
542, CLPXF,7/15/2022,1.950000048,10000,19500.00048,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
543, CLPXF,8/8/2022,1.950000048,10000,19500.00048,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
544, CLPXF,9/14/2022,1.600000024,10000,16000.00024,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
545, CLPXF,10/19/2022,1.600000024,10000,16000.00024,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
546, CLPXF,11/9/2022,1.600000024,10000,16000.00024,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
547, CLPXF,12/16/2022,1.139999986,10000,11399.99986,0.793650794,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
548, CLPXF,1/27/2023,1.139999986,10000,11399.99986,1.19047619,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
549, CLPXF,2/8/2023,1.360000014,10000,13600.00014,1.19047619,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
550, CLPXF,3/9/2023,1.360000014,10000,13600.00014,1.19047619,"Fossil,GenderEquality",China,China Longyuan Power Group Corp Ltd
551, WHGLY,4/14/2020,20.12000084,10000,201200.0084,3.174603175,"Deforestation,GenderEquality",Cayman Islands,WH Group Ltd
552, WHGLY,5/19/2020,17.59000015,10000,175900.0015,3.174603175,"Deforestation,GenderEquality",Cayman Islands,WH Group Ltd
553, WHGLY,6/10/2020,18.19000053,10000,181900.0053,3.174603175,"Deforestation,GenderEquality",Cayman Islands,WH Group Ltd
554, WHGLY,7/16/2020,18.59000015,10000,185900.0015,3.174603175,"Deforestation,GenderEquality",Cayman Islands,WH Group Ltd
555, WHGLY,8/11/2020,18.95000076,10000,189500.0076,3.174603175,"Deforestation,GenderEquality",Cayman Islands,WH Group Ltd
556, WHGLY,9/28/2020,16.30999947,10000,163099.9947,3.174603175,"Deforestation,GenderEquality",Cayman Islands,WH Group Ltd
